RewardID,MttWebRewardID,TravelProductID,IsActive,IsPublic,RewardType,RewardEarnLimitCnt,PurchaseAmtMin,PurchaseAmtMax,RewardAmt,RewardPct,BookingStartDate,BookingEndDate,TravelStartDate,TravelEndDate,hotelCampaign,days,Include,Exclude,GPG,Key,Redemption
1897,2914,5201,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,145,201",2
1899,2916,5002,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,165,002",7
1901,2918,5110,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,185,110",9
1902,2919,5180,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,195,180",39
1903,2920,5100,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,205,100",13
1905,2922,4880,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,224,880",28
1907,2924,4800,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,244,800",1
1908,2925,5102,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,255,102",27
1909,2926,5205,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,265,205",2
1913,2930,5103,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,305,103",45
1914,2931,5203,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,315,203",1
1916,2933,5000,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,335,000",2
1919,2936,5105,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,365,105",4
1920,2937,5204,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,375,204",2
1921,2938,5109,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,385,109",6
1924,2941,5104,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,415,104",4
1925,2942,5107,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,425,107",1
1926,2943,5111,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,435,111",2
1929,2946,5101,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,465,101",26
1931,2948,5090,1,1,2,0,0,99999999,0,0.1,3/4/14 0:00,6/4/14 23:59,4/4/14 0:00,23/12/14 23:59,1,3,0,0,1,"29,485,090",17
1932,2949,5103,1,1,2,1,0,99999999,0,0.1,11/4/14 0:00,30/04/14 23:59,11/4/14 0:00,31/05/14 23:59,1,19,0,0,1,"29,495,103",1
1940,2957,5180,1,1,2,0,0,99999999,0,0.1,8/4/14 0:00,30/04/14 23:59,8/4/14 0:00,23/12/14 23:59,1,22,0,0,1,"29,575,180",1
1941,2958,5100,1,1,2,0,0,99999999,0,0.1,8/4/14 0:00,30/04/14 23:59,8/4/14 0:00,23/12/14 23:59,1,22,0,0,1,"29,585,100",1
1943,2960,4880,1,1,2,0,0,99999999,0,0.1,8/4/14 0:00,30/04/14 23:59,8/4/14 0:00,23/12/14 23:59,1,22,0,0,1,"29,604,880",2
1946,2963,5102,1,1,2,0,0,99999999,0,0.1,8/4/14 0:00,30/04/14 23:59,8/4/14 0:00,23/12/14 23:59,1,22,0,0,1,"29,635,102",1
1952,3781,5100,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"37,815,100",2
1954,3783,4880,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"37,834,880",1
1957,3786,5200,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"37,865,200",2
1958,3787,5102,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"37,875,102",1
1959,3788,5201,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"37,885,201",11
1964,3793,5002,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"37,935,002",2
1966,3795,5103,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"37,955,103",8
1972,3801,5105,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"38,015,105",2
1977,3806,5104,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"38,065,104",1
1978,3807,5208,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,075,208",1
1980,3809,5111,1,1,2,0,0,99999999,0,0.1,5/5/14 0:00,30/06/14 23:59,5/5/14 0:00,31/08/14 23:59,1,56,0,0,1,"38,095,111",2
1987,3816,5201,1,1,2,0,0,99999999,0,0.08,5/5/14 0:00,19/05/14 23:59,5/5/14 0:00,23/12/14 23:59,1,14,0,0,1,"38,165,201",1
1989,3818,5002,1,1,2,0,0,99999999,0,0.08,5/5/14 0:00,19/05/14 23:59,5/5/14 0:00,23/12/14 23:59,1,14,0,0,1,"38,185,002",1
1991,3985,5180,1,1,2,0,0,99999999,0,0.08,19/05/14 0:00,2/6/14 23:59,19/05/14 0:00,23/12/14 23:59,1,14,0,0,1,"39,855,180",1
2004,3998,5101,1,1,2,0,0,99999999,0,0.08,19/05/14 0:00,2/6/14 23:59,19/05/14 0:00,23/12/14 23:59,1,14,0,0,1,"39,985,101",1
2006,4000,5090,1,1,2,0,0,99999999,0,0.08,19/05/14 0:00,2/6/14 23:59,19/05/14 0:00,23/12/14 23:59,1,14,0,0,1,"40,005,090",13
2051,4218,5180,1,1,2,0,0,99999999,0,0.06,6/6/14 0:00,15/06/14 23:59,6/6/14 0:00,23/12/14 23:59,1,9,0,0,1,"42,185,180",1
2052,4219,5100,1,1,2,0,0,99999999,0,0.06,6/6/14 0:00,15/06/14 23:59,6/6/14 0:00,23/12/14 23:59,1,9,0,0,1,"42,195,100",1
2062,4229,5103,1,1,2,0,0,99999999,0,0.06,6/6/14 0:00,15/06/14 23:59,6/6/14 0:00,23/12/14 23:59,1,9,0,0,1,"42,295,103",16
2065,4232,5000,1,1,2,0,0,99999999,0,0.06,6/6/14 0:00,15/06/14 23:59,6/6/14 0:00,23/12/14 23:59,1,9,0,0,1,"42,325,000",1
2080,4247,5090,1,1,2,0,0,99999999,0,0.06,6/6/14 0:00,15/06/14 23:59,6/6/14 0:00,23/12/14 23:59,1,9,0,0,1,"42,475,090",3
2081,4248,5200,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,485,200",2
2082,4249,5201,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,495,201",6
2084,4251,5002,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,515,002",6
2085,4252,5208,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,525,208",1
2087,4254,5180,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,545,180",31
2088,4255,5100,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,555,100",8
2090,4257,4880,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,574,880",40
2093,4260,5102,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,605,102",25
2094,4261,5205,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,615,205",1
2095,4262,5202,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,625,202",1
2098,4265,5103,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,655,103",92
2099,4266,5203,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,665,203",5
2101,4268,5000,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,685,000",4
2102,4269,5210,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,695,210",1
2104,4271,5105,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,715,105",4
2106,4273,5112,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,735,112",5
2108,4275,5104,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,755,104",16
2109,4276,5107,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,765,107",4
2110,4277,5111,1,1,2,0,0,99999999,0,0.1,26/05/14 0:00,29/05/14 23:59,27/05/14 0:00,13/07/14 23:59,1,3,0,0,1,"42,775,111",3
2114,3424,5180,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,1/6/14 23:59,1/5/14 0:00,23/12/14 23:59,1,32,0,0,1,"34,245,180",2
2125,3435,5103,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,1/6/14 23:59,1/5/14 0:00,23/12/14 23:59,1,32,0,0,1,"34,355,103",69
2149,3459,5180,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,31/05/14 23:59,1/5/14 0:00,31/12/14 23:59,1,31,0,0,1,"34,595,180",2
2152,3462,4880,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,31/05/14 23:59,1/5/14 0:00,31/12/14 23:59,1,31,0,0,1,"34,624,880",1
2163,3473,5000,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,31/05/14 23:59,1/5/14 0:00,31/12/14 23:59,1,31,0,0,1,"34,735,000",1
2171,3481,5104,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,31/05/14 23:59,1/5/14 0:00,31/12/14 23:59,1,31,0,0,1,"34,815,104",17
2173,3483,5111,1,1,2,0,0,99999999,0,0.08,30/04/14 0:00,31/05/14 23:59,1/5/14 0:00,31/12/14 23:59,1,31,0,0,1,"34,835,111",1
2178,3822,5100,1,1,2,0,0,99999999,0,0.08,5/5/14 0:00,19/05/14 23:59,5/5/14 0:00,23/12/14 23:59,1,14,0,0,1,"38,225,100",1
2183,3827,5101,1,1,2,0,0,99999999,0,0.08,5/5/14 0:00,19/05/14 23:59,5/5/14 0:00,23/12/14 23:59,1,14,0,0,1,"38,275,101",2
2185,3829,5090,1,1,2,0,0,99999999,0,0.08,5/5/14 0:00,19/05/14 23:59,5/5/14 0:00,23/12/14 23:59,1,14,0,0,1,"38,295,090",6
2190,3834,5180,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,345,180",22
2191,3835,5100,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,355,100",5
2193,3837,4880,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,374,880",12
2196,3840,5102,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,405,102",4
2197,3841,5205,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,415,205",13
2201,3845,5103,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,455,103",40
2202,3846,5203,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,465,203",9
2203,3847,5207,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,475,207",1
2204,3848,5000,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,485,000",7
2205,3849,5210,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,495,210",1
2207,3851,5105,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,515,105",5
2208,3852,5204,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,525,204",3
2209,3853,5109,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,535,109",4
2210,3854,5112,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,545,112",6
2211,3855,5206,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,555,206",1
2212,3856,5104,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,565,104",6
2213,3857,5107,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,575,107",3
2214,3858,5111,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,585,111",2
2215,3859,5211,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,595,211",2
2216,3860,5209,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,605,209",1
2217,3861,5101,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,615,101",22
2219,3863,5090,1,1,2,0,0,99999999,0,0.1,7/5/14 0:00,11/5/14 23:59,8/5/14 0:00,24/07/14 23:59,1,4,0,0,1,"38,635,090",18
2230,3874,5200,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,745,200",1
2231,3875,5201,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,755,201",3
2233,3877,5002,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,775,002",1
2236,3880,5180,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,805,180",16
2237,3881,5100,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,815,100",5
2239,3883,4880,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,834,880",4
2242,3886,5102,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,865,102",25
2246,3890,5113,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,905,113",1
2247,3891,5103,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,915,103",60
2248,3892,5203,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,925,203",2
2249,3893,5207,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,935,207",2
2253,3897,5105,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"38,975,105",2
2258,3902,5104,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,025,104",1
2260,3904,5111,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,045,111",5
2261,3905,5211,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,055,211",1
2262,3906,5209,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,065,209",6
2263,3907,5101,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,075,101",20
2265,3909,5090,1,1,2,0,0,99999999,0,0.1,9/5/14 0:00,2/6/14 23:59,11/5/14 0:00,24/07/14 23:59,1,24,0,0,1,"39,095,090",29
2266,3910,5200,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,105,200",1
2268,3912,5002,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,125,002",2
2275,5086,5104,1,1,2,0,0,99999999,0,0.06,5/7/14 0:00,21/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,16,0,0,1,"50,865,104",1
2336,5147,5103,1,1,2,0,0,99999999,0,0.08,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"51,475,103",15
2372,5183,5103,1,1,2,0,0,99999999,0,0.08,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"51,835,103",1
2397,5208,5180,1,1,2,0,0,99999999,0,0.11,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,085,180",2
2400,5211,4880,1,1,2,0,0,99999999,0,0.11,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,114,880",9
2408,5219,5103,1,1,2,0,0,99999999,0,0.11,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,195,103",198
2419,5230,5104,1,1,2,0,0,99999999,0,0.11,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,305,104",1
2420,5231,5107,1,1,2,0,0,99999999,0,0.11,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,315,107",1
2433,5244,5180,1,1,2,0,0,99999999,0,0.1,1/7/14 0:00,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,445,180",1
2439,6247,5103,1,1,2,0,0,99999999,0,0.12,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"62,475,103",278
2452,6260,5111,1,1,2,0,0,99999999,0,0.12,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"62,605,111",1
2475,6283,5103,1,1,2,0,0,99999999,0,0.07,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"62,835,103",1
2500,6308,5180,1,1,2,0,0,99999999,0,0.13,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,085,180",2
2503,6311,4880,1,1,2,0,0,99999999,0,0.13,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,114,880",63
2518,6326,5204,1,1,2,0,0,99999999,0,0.13,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,265,204",1
2529,6337,5090,1,1,2,0,0,99999999,0,0.13,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,375,090",2
2547,6355,5103,1,1,2,0,0,99999999,0,0.1,29/07/14 0:00,16/08/14 23:59,30/07/14 0:00,1/10/14 23:59,1,18,0,0,1,"63,555,103",1
2567,6375,5180,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,755,180",5
2572,6380,4880,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,804,880",165
2577,6385,4800,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,854,800",1
2584,6392,5203,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"63,925,203",1
2594,6402,5104,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"64,025,104",1
2596,6404,5111,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"64,045,111",1
2600,7839,5109,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,395,109",7
2603,7842,5104,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,425,104",102
2604,7843,5107,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,435,107",10
2605,7844,5111,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,445,111",6
2608,7847,5101,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,475,101",145
2610,7849,5090,1,1,2,0,0,99999999,0,0.05,20/01/15 0:00,1/5/15 23:59,20/01/15 0:00,31/12/16 23:59,1,101,0,0,1,"78,495,090",3
2621,5384,5111,1,1,2,0,0,99999999,0,0.05,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"53,845,111",2
2624,5387,5101,1,1,2,0,0,99999999,0,0.05,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"53,875,101",1
2633,5396,5180,1,1,2,0,0,99999999,0,0.08,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"53,965,180",2
2636,5399,4880,1,1,2,0,0,99999999,0,0.08,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"53,994,880",41
2645,5408,5203,1,1,2,0,0,99999999,0,0.08,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"54,085,203",2
2672,5435,4880,1,1,2,0,0,99999999,0,0.1,30/06/14 0:00,1/8/14 23:59,1/7/14 0:00,23/12/14 23:59,1,32,0,0,1,"54,354,880",10
2725,5488,5180,1,1,2,0,0,99999999,0,0.08,2/7/14 0:00,16/07/14 23:59,2/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"54,885,180",2
2737,5500,5206,1,1,2,0,0,99999999,0,0.08,2/7/14 0:00,16/07/14 23:59,2/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,005,206",2
2742,5505,5090,1,1,2,0,0,99999999,0,0.08,2/7/14 0:00,16/07/14 23:59,2/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,055,090",5
2766,5698,5103,1,1,2,0,0,99999999,0,0.1,8/7/14 0:00,4/8/14 23:59,8/7/14 0:00,31/08/14 23:59,1,27,0,0,1,"56,985,103",48
2779,5711,5111,1,1,2,0,0,99999999,0,0.1,8/7/14 0:00,4/8/14 23:59,8/7/14 0:00,31/08/14 23:59,1,27,0,0,1,"57,115,111",1
