RewardID,MttWebRewardID,TravelProductID,IsActive,IsPublic,RewardType,RewardEarnLimitCnt,PurchaseAmtMin,PurchaseAmtMax,RewardAmt,RewardPct,BookingStartDate,BookingEndDate,TravelStartDate,TravelEndDate,hotelCampaign,days,Include,Exclude,GPG,Key,Redemption
5488,3934,5112,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,345,112",1
5490,3936,5104,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,365,104",6
5498,3944,5101,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,445,101",9
5500,3946,5090,1,1,2,0,0,99999999,0,0.1,14/05/14 0:00,18/05/14 23:59,15/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"39,465,090",8
5535,3981,5201,1,1,2,0,0,99999999,0,0.08,19/05/14 0:00,2/6/2014,19/05/14 0:00,23/12/14 23:59,1,14,0,0,1,"39,815,201",2
5537,3983,5002,1,1,2,0,0,99999999,0,0.08,19/05/14 0:00,2/6/2014,19/05/14 0:00,23/12/14 23:59,1,14,0,0,1,"39,835,002",1
5552,4020,5105,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,205,105",4
5554,4022,5090,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,225,090",58
5555,4023,5101,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,235,101",33
5556,4024,5209,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,245,209",1
5557,4025,5211,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,255,211",1
5558,4026,5111,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,265,111",2
5559,4027,5107,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,275,107",3
5560,4028,5104,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,285,104",1
5561,4029,5206,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,295,206",1
5562,4030,5112,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,305,112",3
5565,4033,5204,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,335,204",3
5567,4035,5000,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,355,000",2
5569,4037,5203,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,375,203",1
5570,4038,5103,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,385,103",3
5571,4039,5113,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,395,113",3
5574,4042,5205,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,425,205",2
5577,4045,5200,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,455,200",3
5579,4047,4880,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,474,880",10
5581,4049,5100,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,495,100",8
5582,4050,5180,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,505,180",26
5583,4051,5201,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,515,201",19
5584,4052,5003,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,525,003",1
5585,4053,5002,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,535,002",2
5586,4054,5110,1,1,2,0,0,99999999,0,0.1,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,545,110",2
5588,4056,5180,1,1,2,0,150,99999999,20,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,565,180",4
5589,4057,4880,1,1,2,0,150,99999999,20,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,574,880",4
5590,4058,5102,1,1,2,0,150,99999999,20,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,585,102",7
5591,4059,5103,1,1,2,0,150,99999999,20,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,595,103",10
5593,4061,5104,1,1,2,0,150,99999999,20,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,615,104",1
5594,4062,5180,1,1,2,0,200,99999999,30,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,625,180",3
5595,4063,4880,1,1,2,0,200,99999999,30,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,634,880",11
5596,4064,5102,1,1,2,0,200,99999999,30,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,645,102",8
5597,4065,5103,1,1,2,0,200,99999999,30,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,655,103",19
5599,4067,5104,1,1,2,0,200,99999999,30,0,21/05/14 0:00,25/05/14 23:59,22/05/14 0:00,17/07/14 23:59,1,4,0,0,1,"40,675,104",4
5609,4077,4880,1,1,2,0,0,99999999,0,0.05,31/05/14 0:00,1/7/2014,1/6/14 0:00,23/12/14 23:59,1,31,0,0,1,"40,774,880",1
5617,4085,5103,1,1,2,0,0,99999999,0,0.05,31/05/14 0:00,1/7/2014,1/6/14 0:00,23/12/14 23:59,1,31,0,0,1,"40,855,103",34
5619,4087,5207,1,1,2,0,0,99999999,0,0.05,31/05/14 0:00,1/7/2014,1/6/14 0:00,23/12/14 23:59,1,31,0,0,1,"40,875,207",1
5638,5255,5103,1,1,2,0,0,99999999,0,0.1,1/7/2014,31/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,30,0,0,1,"52,555,103",12
5663,5280,5180,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"52,805,180",3
5664,5281,5100,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"52,815,100",1
5674,5291,5103,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"52,915,103",79
5685,5302,5104,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"53,025,104",48
5687,5304,5111,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"53,045,111",1
5690,5307,5101,1,1,2,0,0,99999999,0,0.15,26/06/14 0:00,30/06/14 23:59,26/06/14 0:00,31/08/14 23:59,1,4,0,0,1,"53,075,101",25
5704,5321,5113,1,1,2,0,0,99999999,0,0.08,30/06/14 0:00,14/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,14,0,0,1,"53,215,113",1
5714,5331,5090,1,1,2,0,0,99999999,0,0.08,30/06/14 0:00,14/07/14 23:59,30/06/14 0:00,23/12/14 23:59,1,14,0,0,1,"53,315,090",1
5715,5332,5200,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,325,200",6
5716,5333,5201,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,335,201",37
5717,5334,5002,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,345,002",57
5718,5335,5208,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,355,208",4
5719,5336,5180,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,365,180",34
5720,5337,5100,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,375,100",15
5721,5338,4880,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,384,880",10
5723,5340,5102,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,405,102",34
5724,5341,5205,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,415,205",14
5725,5342,5113,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,425,113",4
5726,5343,5103,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,435,103",1
5727,5344,5203,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,445,203",2
5728,5345,5000,1,1,2,0,0,99999999,0,0.05,1/7/2014,31/07/14 23:59,1/7/14 0:00,23/12/14 23:59,1,30,0,0,1,"53,455,000",8
5731,5528,5090,1,1,2,0,0,99999999,0,0.08,2/7/2014,16/07/14 23:59,2/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,285,090",1
5736,5533,5090,1,1,2,0,0,99999999,0,0.15,2/7/2014,6/7/2014,2/7/14 0:00,31/08/14 23:59,1,4,0,0,1,"55,335,090",20
5738,5535,5201,1,1,2,0,0,99999999,0,0.08,5/7/2014,19/07/14 23:59,5/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,355,201",2
5758,5555,5090,1,1,2,0,0,99999999,0,0.08,5/7/2014,19/07/14 23:59,5/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,555,090",4
5781,5578,5090,1,1,2,0,0,99999999,0,0.08,5/7/2014,19/07/14 23:59,5/7/14 0:00,23/12/14 23:59,1,14,0,0,1,"55,785,090",14
5782,5579,5200,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,795,200",1
5783,5580,5201,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,805,201",7
5785,5582,5002,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,825,002",8
5787,5584,5110,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,845,110",2
5788,5585,5180,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,855,180",26
5789,5586,5100,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,865,100",4
5790,5587,4811,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,874,811",1
5791,5588,4880,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,884,880",43
5794,5591,5102,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,915,102",23
5795,5592,5205,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,925,205",1
5796,5593,5202,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,935,202",1
5799,5596,5103,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,965,103",3
5800,5597,5203,1,1,2,0,0,99999999,0,0.15,4/7/2014,6/7/2014,4/7/14 0:00,31/08/14 23:59,1,2,0,0,1,"55,975,203",5
5803,6409,5090,1,1,2,0,0,99999999,0,0.1,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"64,095,090",2
5813,6419,4880,1,1,2,0,0,99999999,0,0.13,31/07/14 0:00,30/09/14 23:59,31/07/14 0:00,31/12/14 23:59,1,61,0,0,1,"64,194,880",31
5841,6447,5201,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,475,201",5
5843,6449,5002,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,495,002",2
5846,6452,5180,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,525,180",6
5847,6453,5100,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,535,100",1
5849,6455,4880,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,554,880",8
5852,6458,5102,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,585,102",8
5854,6460,5202,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,605,202",2
5863,6469,5204,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,695,204",2
5864,6470,5109,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,705,109",1
5867,6473,5104,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,735,104",4
5868,6474,5107,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,745,107",2
5869,6475,5111,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,755,111",1
5872,6478,5101,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,785,101",2
5874,6480,5090,1,1,2,0,0,99999999,0,0.1,3/8/2014,11/8/2014,3/8/14 0:00,31/12/15 23:59,1,8,0,0,1,"64,805,090",5
5875,6481,5200,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,815,200",4
5876,6482,5201,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,825,201",11
5878,6484,5002,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,845,002",19
5879,6485,5208,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,855,208",1
5880,6486,5110,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,865,110",2
5881,6487,5180,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,875,180",58
5882,6488,5100,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,885,100",18
5884,6490,4880,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,904,880",40
5887,6493,5102,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,935,102",39
5888,6494,5205,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,945,205",4
5889,6495,5202,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,955,202",6
5892,6498,5103,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,985,103",99
5893,6499,5203,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"64,995,203",4
5899,6505,5105,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,055,105",6
5902,6508,5204,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,085,204",1
5905,6511,5112,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,115,112",2
5907,6513,5206,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,135,206",1
5909,6515,5104,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,155,104",12
5911,6517,5107,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,175,107",2
5913,6519,5111,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,195,111",5
5916,6522,4880,1,1,2,0,0,99999999,0,0.08,31/07/14 0:00,31/12/14 23:59,31/07/14 0:00,31/07/15 23:59,1,153,0,0,1,"65,224,880",1
5919,6525,5101,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,255,101",44
5922,6528,5090,1,1,2,0,0,99999999,0,0.15,31/07/14 0:00,4/8/2014,1/8/14 0:00,1/10/14 23:59,1,4,0,0,1,"65,285,090",71
5928,6534,5103,1,1,2,0,0,99999999,0,0.08,31/07/14 0:00,31/12/14 23:59,31/07/14 0:00,31/07/15 23:59,1,153,0,0,1,"65,345,103",84
5934,6540,5105,1,1,2,0,0,99999999,0,0.08,31/07/14 0:00,31/12/14 23:59,31/07/14 0:00,31/07/15 23:59,1,153,0,0,1,"65,405,105",3
5947,6553,5103,1,1,2,1,250,99999999,40,0,3/8/2014,11/8/2014,3/8/14 0:00,1/2/15 23:59,1,8,0,0,1,"65,535,103",120
5956,6562,5100,1,1,2,1,320,99999999,50,0,4/8/2014,11/8/2014,4/8/14 0:00,1/2/15 23:59,1,7,0,0,1,"65,625,100",1
5973,6955,5200,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,555,200",30
5974,6956,5201,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,565,201",58
5975,6957,5003,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,575,003",2
5976,6958,5002,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,585,002",36
5977,6959,5208,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,595,208",7
5979,6961,5180,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,615,180",87
5980,6962,5100,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,625,100",31
5982,6964,4880,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,644,880",16
5983,6965,4801,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,654,801",1
5985,6967,5102,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,675,102",141
5986,6968,5205,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,685,205",10
5987,6969,5202,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,695,202",19
5989,6971,5113,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,715,113",2
5990,6972,5103,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,725,103",5
5991,6973,5203,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,735,203",1
5992,6974,5207,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,745,207",2
5993,6975,5000,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,755,000",5
5994,6976,5210,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,765,210",7
5995,6977,5004,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,775,004",1
5996,6978,5105,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,785,105",13
5997,6979,5204,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,795,204",6
5998,6980,5109,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,805,109",1
5999,6981,5112,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,815,112",1
6000,6982,5206,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,825,206",6
6001,6983,5104,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,835,104",2
6002,6984,5107,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,845,107",1
6003,6985,5111,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,855,111",9
6005,6987,5209,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,875,209",1
6006,6988,5101,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,885,101",306
6008,6990,5090,1,1,2,0,0,99999999,0,0.1,3/9/2014,31/12/14 23:59,3/9/14 0:00,31/12/14 23:59,1,119,0,0,1,"69,905,090",342
6009,6991,5200,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,915,200",21
6010,6992,5201,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,925,201",19
6012,6994,5002,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,945,002",13
6014,6996,5110,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,965,110",1
6015,6997,5180,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,975,180",47
6016,6998,5100,1,1,2,0,0,99999999,0,0.15,4/9/2014,8/9/2014,4/9/14 0:00,20/10/14 23:59,1,4,0,0,1,"69,985,100",14
